To Author,Tweet_ID,Created_at,Tweet
Pentosh1,1516193091157430280,2022-04-18 23:12:57+00:00,"@Pentosh1 $OKLG EVOLUTION in #meme &amp; #NFTs
8 working dapps
Stake to earn $BNB/ $ETH
11x from ATH. Do the math 🤑
Don't miss the next big thing in the crypto space.
@oklgio #OKLG #BTC #Blockchain #Altcoins
https://t.co/8VwDeMoKDb"
Pentosh1,1516175102878093312,2022-04-18 22:01:28+00:00,@Pentosh1 You know what they say… $kiba is the next… #KIBAINU #kibakrew #eth #btc #100xgem #1000xgem #BSCGems https://t.co/hRgbpgtX72
Pentosh1,1516158637118476294,2022-04-18 20:56:02+00:00,@Pentosh1 Only @hbaglobal said yesterday that BTC will drop.  I'm just following it.
Pentosh1,1516148964613103617,2022-04-18 20:17:36+00:00,"@Pentosh1 Meme coins are meant to crash... all of them!

Let me drop $BTC on-chain analysis I've put together, let me know what you think!

https://t.co/qDnu2TKylU"
Pentosh1,1516116257539608583,2022-04-18 18:07:38+00:00,@Pentosh1 How you think about tokenization of Real Estate? Or buying a house with bitcoin? https://t.co/Atqi2tCX3M
Pentosh1,1516106421082931204,2022-04-18 17:28:33+00:00,@Pentosh1 Floki inu will be bigger than Bitcoin
Pentosh1,1516073295963115523,2022-04-18 15:16:55+00:00,"@Pentosh1 $KIBA and $FLOKI communities are top notch. Both tokens are 100x+ financial possibilities with the additional favour of beeing together and going through the #crypto storm with friends,.. $btc $eth $bnb"
Pentosh1,1516042718618787853,2022-04-18 13:15:25+00:00,"@Pentosh1 The $FURY token is Fanfury's ecosystem token and is used for contest participation, rake collection &amp; distribution, staking, liquidity, and governance.
#FanfuryOfficial 
@FanfuryOfficial
https://t.co/BSjwqxlEpj
#BitcoinButton #bitcoin #BSCGems #binance #NFTs #Airdrops #mining"
Pentosh1,1516032029602709506,2022-04-18 12:32:57+00:00,@Pentosh1 Wtf who’s account is this? You’ve been buying meme coins while Bitcoin was in the 40s? Prepare to be 90% down on them in the coming months?? Is this really Pentoshi?
Pentosh1,1516028395183910916,2022-04-18 12:18:30+00:00,@Pentosh1 ⚠️The Bitcoin Autobot Trading Identified this as potentially FAKE NEWS - 🚨 BEWARE 🚨
