To Author,Tweet_ID,Created_at,Tweet
TheMoonCarl,1516215288140034048,2022-04-19 00:41:09+00:00,"@TheMoonCarl Bird trend of year 2022.
Don't miss this chance to become rich. Buy $SQUAWK $CHIRP. @SquawkFinance 
$SQUAWK Listed CMC and CGC.
Cex listing: MEXC (Trading 04:00 UTC 19/04)
#squawk #meme #mri #100xgem #1000x #cryptocurrency #Bitcoin #shiba #doge #kiba"
TheMoonCarl,1516215197949644806,2022-04-19 00:40:47+00:00,"@TheMoonCarl Missed #dogecoin 
Missed #shiba
Don't miss #shibadoge
@RealShibadoge is going to change a lot of lives.
Join the community https://t.co/r2SwjCSy0Z
#SHIBARMY #dogecoin #dogearmy #shiba #NFTCommunity #NFTCollection #ETH #BTC https://t.co/wwF1W7fJ9x"
TheMoonCarl,1516214505327722496,2022-04-19 00:38:02+00:00,"@TheMoonCarl Bird trend of year 2022.
Don't miss this chance to become rich. Buy $SQUAWK $CHIRP. @SquawkFinance 
$SQUAWK Listed CMC and CGC.
Cex listing: MEXC (Trading 04:00 UTC 19/04)
#squawk #meme #mri #100xgem #1000x #cryptocurrency #Bitcoin #shiba #doge #kiba"
TheMoonCarl,1516213585558577157,2022-04-19 00:34:23+00:00,"@TheMoonCarl There is nothing surprising in #Bitcoin  at $40.8k there still a bullish momentum when 

it’s above $41.5k Eth is now under 3000 and will soon come at the weekly close.

@tezos165 tweets and predictions has been helping me out in this field &amp; I’ve added massively to my holdings"
TheMoonCarl,1516213168917434368,2022-04-19 00:32:44+00:00,"@TheMoonCarl See #SHIB #bitcoin #Dogecoin #crypto Potentials For The Bull Run
👇👇👇
https://t.co/zsz3EPQqwy"
TheMoonCarl,1516211524964126721,2022-04-19 00:26:12+00:00,@TheMoonCarl Bitcoin is not falling traders are falling Bitcoin is same always 21millions Carl you know the Bitcoin value 1m per coin in 2030
TheMoonCarl,1516211341782323201,2022-04-19 00:25:28+00:00,@TheMoonCarl @elonmusk Bitcoin is dead...
TheMoonCarl,1516211107232428036,2022-04-19 00:24:32+00:00,"@TheMoonCarl I think Bitcoin to 130,000"
TheMoonCarl,1516211014588669952,2022-04-19 00:24:10+00:00,"@TheMoonCarl Speed farm feature on @Cylumfinance offers you a secure and appealing way of farming🔥
Users can receive a calculated portion of reward for every second and claim rewards every 5minutes
#BNB #Solana #NFT #Btc
https://t.co/buK5pkWByE
https://t.co/YX8uD8lbIs
https://t.co/Ot9B9AAV4t"
TheMoonCarl,1516210373829005321,2022-04-19 00:21:37+00:00,"@TheMoonCarl Tax distribution benefits every token holder in #CYM, merely for holding $CYM tokens. Amazing right, invest now.  #NFT #BNB #Solana #cryptocurrency #NFT #btc
https://t.co/nJmWX9BYeL
https://t.co/rEXqCtAcA9
https://t.co/YX8uD8lbIs"
